dataset: ../../48_6_layer_sentences_balanced_newline.txt
seed: 2395333166
sequence_length: 6
sentence_length: 6
n_classes: 53
embedding_dim: 16
feedforward_dim: 64
n_blocks: 2
n_heads: 2
k_dim: 4
v_dim: 4
batch_size: 64
n_epochs: 5000
learning_rate: 0.001

epoch, train_loss, test_loss, n_in_sample, n_out_of_sample, n_invalid
3785 0.00045816099736839533 6.2869720458984375 0 0 0
3786 0.0004578332882374525 6.287365913391113 0 0 0
3787 0.0004575045604724437 6.28778076171875 0 0 0
3788 0.00045719672925770283 6.288176536560059 0 0 0
3789 0.0004568731237668544 6.288576126098633 0 0 0
3790 0.00045652358676306903 6.288984298706055 0 0 0
3791 0.00045619983575306833 6.2893900871276855 0 0 0
3792 0.0004558821383398026 6.289789199829102 0 0 0
3793 0.00045556947588920593 6.290190696716309 0 0 0
3794 0.0004552298632916063 6.290586471557617 0 0 0
3795 0.0004548913275357336 6.290980339050293 0 0 0
3796 0.0004545825649984181 6.29138708114624 0 0 0
3797 0.00045425695134326816 6.291792869567871 0 0 0
3798 0.0004539322399068624 6.292178153991699 0 0 0
3799 0.00045363634126260877 6.2925615310668945 0 0 0
3800 0.000453312648460269 6.292972564697266 9978 1 21
3801 0.0004529939324129373 6.29337739944458 0 0 0
3802 0.00045269611291587353 6.293767929077148 0 0 0
3803 0.00045236540609039366 6.294173240661621 0 0 0
3804 0.00045202081673778594 6.294576644897461 0 0 0
3805 0.00045171804958954453 6.2949628829956055 0 0 0
3806 0.0004514181928243488 6.295365333557129 0 0 0
3807 0.00045106271863915026 6.295766353607178 0 0 0
3808 0.00045076795504428446 6.296173572540283 0 0 0
3809 0.0004504293610807508 6.296563625335693 0 0 0
3810 0.0004501204821281135 6.296960830688477 0 0 0
3811 0.00044979274389334023 6.297377586364746 0 0 0
3812 0.00044948290451429784 6.2977752685546875 0 0 0
3813 0.00044917111517861485 6.298165798187256 0 0 0
3814 0.00044885146780870855 6.2985711097717285 0 0 0
3815 0.00044852777500636876 6.298978805541992 0 0 0
3816 0.0004482110671233386 6.299378395080566 0 0 0
3817 0.0004479003546293825 6.299766540527344 0 0 0
3818 0.00044757462455891073 6.300161361694336 0 0 0
3819 0.0004472707223612815 6.30056095123291 0 0 0
3820 0.00044695797259919345 6.3009538650512695 0 0 0
3821 0.00044663436710834503 6.301352500915527 0 0 0
3822 0.000446320598712191 6.301756858825684 0 0 0
3823 0.0004460087511688471 6.302143096923828 0 0 0
3824 0.0004456899769138545 6.302531719207764 0 0 0
3825 0.0004453831643331796 6.302934646606445 0 0 0
3826 0.0004450525448191911 6.303339958190918 0 0 0
3827 0.00044475478352978826 6.303743362426758 0 0 0
3828 0.00044443897786550224 6.304134368896484 0 0 0
3829 0.0004441531200427562 6.304533004760742 0 0 0
3830 0.00044381164480000734 6.304943084716797 0 0 0
3831 0.0004435187147464603 6.305344104766846 0 0 0
3832 0.00044318404980003834 6.305732727050781 0 0 0
3833 0.0004428821266628802 6.306133270263672 0 0 0
3834 0.0004425703955348581 6.306543827056885 0 0 0
3835 0.0004422428028192371 6.306941032409668 0 0 0
3836 0.00044193989015184343 6.30733585357666 0 0 0
3837 0.000441634125309065 6.30773401260376 0 0 0
3838 0.0004413024871610105 6.308113098144531 0 0 0
3839 0.00044099573278799653 6.308506965637207 0 0 0
3840 0.00044068190618418157 6.30891752243042 0 0 0
3841 0.00044035521568730474 6.309309005737305 0 0 0
3842 0.0004400583275128156 6.309695243835449 0 0 0
3843 0.0004397634766064584 6.310094833374023 0 0 0
3844 0.00043944077333435416 6.31049919128418 0 0 0
3845 0.0004391299153212458 6.31089973449707 0 0 0
3846 0.00043881702004000545 6.311301231384277 0 0 0
3847 0.0004385202773846686 6.311703681945801 0 0 0
3848 0.00043820749851875007 6.312089443206787 0 0 0
3849 0.0004378957091830671 6.312475204467773 0 0 0
3850 0.0004376096767373383 6.312885284423828 0 0 0
3851 0.0004372939292807132 6.313276290893555 0 0 0
3852 0.0004369881353341043 6.313655853271484 0 0 0
3853 0.0004366704379208386 6.314072132110596 0 0 0
3854 0.0004363755870144814 6.314487934112549 0 0 0
3855 0.00043607878615148365 6.314875602722168 0 0 0
3856 0.0004357541329227388 6.315274238586426 0 0 0
3857 0.00043545724474824965 6.315670967102051 0 0 0
3858 0.00043516623554751277 6.316051959991455 0 0 0
3859 0.00043485741480253637 6.316438674926758 0 0 0
3860 0.00043455659761093557 6.316847324371338 0 0 0
3861 0.0004342338361311704 6.3172478675842285 0 0 0
3862 0.00043393095256760716 6.317627429962158 0 0 0
3863 0.0004336151760071516 6.318025588989258 0 0 0
3864 0.00043333126814104617 6.318432331085205 0 0 0
3865 0.00043300160905346274 6.318828582763672 0 0 0
3866 0.0004327076894696802 6.319230079650879 0 0 0
3867 0.00043238699436187744 6.319633483886719 0 0 0
3868 0.00043210500734858215 6.320028305053711 0 0 0
3869 0.0004317902494221926 6.320425033569336 0 0 0
3870 0.0004315013356972486 6.320816993713379 0 0 0
3871 0.0004311925149522722 6.321211814880371 0 0 0
3872 0.00043089065002277493 6.321610450744629 0 0 0
3873 0.0004306017071940005 6.321994781494141 0 0 0
3874 0.000430296960985288 6.322395324707031 0 0 0
3875 0.00043001092853955925 6.322800159454346 0 0 0
3876 0.0004296980914659798 6.323186874389648 0 0 0
3877 0.0004294042300898582 6.323578834533691 0 0 0
3878 0.000429086503572762 6.323983192443848 0 0 0
3879 0.0004287905467208475 6.324374198913574 0 0 0
3880 0.00042850166209973395 6.324769973754883 0 0 0
3881 0.0004282008740119636 6.325170040130615 0 0 0
3882 0.0004279109707567841 6.325563430786133 0 0 0
3883 0.00042758529889397323 6.325962066650391 0 0 0
3884 0.00042729341657832265 6.32635498046875 0 0 0
3885 0.00042700840276665986 6.32675313949585 0 0 0
3886 0.0004266965843271464 6.327147483825684 0 0 0
3887 0.00042639864841476083 6.327546119689941 0 0 0
3888 0.0004260840069036931 6.327944755554199 0 0 0
3889 0.00042579698492772877 6.328338623046875 0 0 0
3890 0.00042549014324322343 6.328730583190918 0 0 0
3891 0.0004251763457432389 6.329129695892334 0 0 0
3892 0.0004248874611221254 6.329514503479004 0 0 0
3893 0.0004245965392328799 6.329902172088623 0 0 0
3894 0.0004243066068738699 6.330286979675293 0 0 0
3895 0.00042401961400173604 6.330684661865234 0 0 0
3896 0.00042370680603198707 6.331082820892334 0 0 0
3897 0.00042340694926679134 6.331474304199219 0 0 0
3898 0.00042311009019613266 6.331864833831787 0 0 0
3899 0.00042283599032089114 6.332269668579102 0 0 0
3900 0.000422538083512336 6.332662105560303 9978 0 22
3901 0.0004222402349114418 6.3330488204956055 0 0 0
3902 0.0004219572292640805 6.333452224731445 0 0 0
3903 0.0004216762608848512 6.333846092224121 0 0 0
3904 0.00042137736454606056 6.334232330322266 0 0 0
3905 0.00042107448098249733 6.334626197814941 0 0 0
3906 0.0004207816382404417 6.335034370422363 0 0 0
3907 0.0004204937140457332 6.335428237915039 0 0 0
3908 0.00042018588283099234 6.335812568664551 0 0 0
3909 0.00041991189937107265 6.336213111877441 0 0 0
3910 0.0004195951041765511 6.336608409881592 0 0 0
3911 0.0004192764463368803 6.336994171142578 0 0 0
3912 0.000418990442994982 6.33738899230957 0 0 0
3913 0.0004186956211924553 6.337795257568359 0 0 0
3914 0.00041840667836368084 6.338194847106934 0 0 0
3915 0.00041811869596131146 6.338586330413818 0 0 0
3916 0.00041780981700867414 6.3389811515808105 0 0 0
3917 0.0004175308276899159 6.339363098144531 0 0 0
3918 0.0004172339686192572 6.339743614196777 0 0 0
3919 0.0004169459280092269 6.340143203735352 0 0 0
3920 0.0004166698781773448 6.340531349182129 0 0 0
3921 0.0004163809644524008 6.340921401977539 0 0 0
3922 0.0004160830576438457 6.34132719039917 0 0 0
3923 0.00041578314267098904 6.341719150543213 0 0 0
3924 0.0004155140195507556 6.342104911804199 0 0 0
3925 0.0004152072360739112 6.342513084411621 0 0 0
3926 0.00041492230957373977 6.342918872833252 0 0 0
3927 0.00041462734225206077 6.343308448791504 0 0 0
3928 0.0004143512633163482 6.343705654144287 0 0 0
3929 0.00041406427044421434 6.344095230102539 0 0 0
3930 0.00041375949513167143 6.344478607177734 0 0 0
3931 0.0004134566697757691 6.34487247467041 0 0 0
3932 0.0004131756431888789 6.345277786254883 0 0 0
3933 0.0004128907748963684 6.34567928314209 0 0 0
3934 0.0004125978157389909 6.346071243286133 0 0 0
3935 0.00041230692295357585 6.346452236175537 0 0 0
3936 0.0004120309022255242 6.346841335296631 0 0 0
3937 0.0004117628268431872 6.347230911254883 0 0 0
3938 0.00041146992589347064 6.347623348236084 0 0 0
3939 0.00041118788067251444 6.3480095863342285 0 0 0
3940 0.0004109129076823592 6.348395347595215 0 0 0
3941 0.00041062396485358477 6.34879732131958 0 0 0
3942 0.00041034791502170265 6.349179267883301 0 0 0
3943 0.0004100550140719861 6.349564552307129 0 0 0
3944 0.00040976505260914564 6.349964141845703 0 0 0
3945 0.0004094740143045783 6.350362300872803 0 0 0
3946 0.0004092009039595723 6.350750923156738 0 0 0
3947 0.00040892386459745467 6.3511481285095215 0 0 0
3948 0.00040863596950657666 6.351540565490723 0 0 0
3949 0.0004083539533894509 6.351932525634766 0 0 0
3950 0.0004080729850102216 6.352320671081543 0 0 0
3951 0.0004077820049133152 6.352720260620117 0 0 0
3952 0.0004074999305885285 6.353127479553223 0 0 0
3953 0.0004072169540449977 6.3535237312316895 0 0 0
3954 0.0004069230635650456 6.353902816772461 0 0 0
3955 0.00040663813706487417 6.354287147521973 0 0 0
3956 0.00040634628385305405 6.354691505432129 0 0 0
3957 0.0004060831561218947 6.355080604553223 0 0 0
3958 0.00040582011570222676 6.355469226837158 0 0 0
3959 0.000405533064622432 6.355868816375732 0 0 0
3960 0.00040524412179365754 6.356266021728516 0 0 0
3961 0.0004049651324748993 6.3566484451293945 0 0 0
3962 0.0004046949907205999 6.357028484344482 0 0 0
3963 0.0004044158849865198 6.357422828674316 0 0 0
3964 0.00040414187242276967 6.357814788818359 0 0 0
3965 0.0004038708284497261 6.358202934265137 0 0 0
3966 0.00040359178092330694 6.358599662780762 0 0 0
3967 0.0004033168079331517 6.359001159667969 0 0 0
3968 0.00040302984416484833 6.359391212463379 0 0 0
3969 0.00040272597107104957 6.359773635864258 0 0 0
3970 0.00040245786658488214 6.360166549682617 0 0 0
3971 0.0004021669737994671 6.360557556152344 0 0 0
3972 0.0004018631298094988 6.360950946807861 0 0 0
3973 0.00040159307536669075 6.3613457679748535 0 0 0
3974 0.0004013010475318879 6.361737251281738 0 0 0
3975 0.00040102688944898546 6.362129211425781 0 0 0
3976 0.0004007677489425987 6.362524032592773 0 0 0
3977 0.0004004906804766506 6.362910747528076 0 0 0
3978 0.00040021364111453295 6.363303184509277 0 0 0
3979 0.00039993561222217977 6.363706111907959 0 0 0
3980 0.0003996725135948509 6.364099979400635 0 0 0
3981 0.00039937865221872926 6.364482879638672 0 0 0
3982 0.000399099662899971 6.364869117736816 0 0 0
3983 0.0003988156677223742 6.365262985229492 0 0 0
3984 0.0003985694202128798 6.365658760070801 0 0 0
3985 0.00039828443550504744 6.36604118347168 0 0 0
3986 0.00039802619721740484 6.366429805755615 0 0 0
3987 0.00039775509503670037 6.366827011108398 0 0 0
3988 0.0003974791616201401 6.367215156555176 0 0 0
3989 0.0003971962141804397 6.367593765258789 0 0 0
3990 0.00039692112477496266 6.368003845214844 0 0 0
3991 0.0003966451622545719 6.368406772613525 0 0 0
3992 0.00039637601003050804 6.368780136108398 0 0 0
3993 0.00039611285319551826 6.369174003601074 0 0 0
3994 0.0003958298184443265 6.369569778442383 0 0 0
3995 0.0003955705906264484 6.369944095611572 0 0 0
3996 0.00039530848152935505 6.370334625244141 0 0 0
3997 0.00039501956780441105 6.370734691619873 0 0 0
3998 0.0003947385703213513 6.371133804321289 0 0 0
3999 0.0003944445925299078 6.371521949768066 0 0 0
4000 0.00039418943924829364 6.37190055847168 9977 3 20
4001 0.00039391135214827955 6.372293949127197 0 0 0
4002 0.00039362834650091827 6.372675895690918 0 0 0
4003 0.00039337415364570916 6.373049259185791 0 0 0
4004 0.00039310401189140975 6.373452186584473 0 0 0
4005 0.00039285689126700163 6.373849868774414 0 0 0
4006 0.0003925947821699083 6.374231338500977 0 0 0
4007 0.0003923286567442119 6.374634742736816 0 0 0
4008 0.00039203272899612784 6.375020503997803 0 0 0
4009 0.00039175464189611375 6.375388145446777 0 0 0
4010 0.00039148659561760724 6.375783920288086 0 0 0
4011 0.00039121450390666723 6.376184463500977 0 0 0
4012 0.0003909493680112064 6.376568794250488 0 0 0
4013 0.0003906992496922612 6.376964092254639 0 0 0
4014 0.0003904053592123091 6.377359390258789 0 0 0
4015 0.00039012430352158844 6.377758026123047 0 0 0
4016 0.00038987703737802804 6.378137111663818 0 0 0
4017 0.0003896139096468687 6.378514766693115 0 0 0
4018 0.0003893288958352059 6.378913402557373 0 0 0
4019 0.00038906672853045166 6.379293441772461 0 0 0
4020 0.000388789689168334 6.379677772521973 0 0 0
4021 0.0003885136975441128 6.380092620849609 0 0 0
4022 0.0003882674500346184 6.380483627319336 0 0 0
4023 0.00038798237801529467 6.380863666534424 0 0 0
4024 0.00038772120024077594 6.381256103515625 0 0 0
4025 0.00038746706559322774 6.381641864776611 0 0 0
4026 0.0003872227971442044 6.382022857666016 0 0 0
4027 0.0003869367646984756 6.382416725158691 0 0 0
4028 0.0003866696497425437 6.382820129394531 0 0 0
4029 0.0003864036116283387 6.383206844329834 0 0 0
4030 0.00038613739889115095 6.383591175079346 0 0 0
4031 0.0003858842537738383 6.383979797363281 0 0 0
4032 0.0003856310504488647 6.384354591369629 0 0 0
4033 0.00038535796920768917 6.384736061096191 0 0 0
4034 0.00038509676232934 6.38512659072876 0 0 0
4035 0.0003848425985779613 6.385524749755859 0 0 0
4036 0.00038455461617559195 6.385912895202637 0 0 0
4037 0.0003843024023808539 6.386290550231934 0 0 0
4038 0.00038402233622036874 6.386684417724609 0 0 0
4039 0.00038376619340851903 6.38707160949707 0 0 0
4040 0.00038351002149283886 6.3874664306640625 0 0 0
4041 0.0003832419461105019 6.387866973876953 0 0 0
4042 0.00038297681021504104 6.388261318206787 0 0 0
4043 0.0003827166510745883 6.388641357421875 0 0 0
4044 0.00038244258030317724 6.389028549194336 0 0 0
4045 0.00038218143163248897 6.389419078826904 0 0 0
4046 0.0003819192643277347 6.389798164367676 0 0 0
4047 0.00038167895399965346 6.390171527862549 0 0 0
4048 0.0003813760995399207 6.390562534332275 0 0 0
4049 0.00038112199399620295 6.390956878662109 0 0 0
4050 0.00038087571738287807 6.391339302062988 0 0 0
4051 0.0003806125605478883 6.391731262207031 0 0 0
4052 0.00038036031764931977 6.392127990722656 0 0 0
4053 0.0003800892154686153 6.3925042152404785 0 0 0
4054 0.0003798330435529351 6.392892837524414 0 0 0
4055 0.0003795540251303464 6.393298149108887 0 0 0
4056 0.00037930477992631495 6.393672943115234 0 0 0
4057 0.00037907250225543976 6.394051551818848 0 0 0
4058 0.0003788153117056936 6.394445419311523 0 0 0
4059 0.0003785412118304521 6.394836902618408 0 0 0
4060 0.00037827997584827244 6.395233154296875 0 0 0
4061 0.000377988995751366 6.395620346069336 0 0 0
4062 0.00037776754470542073 6.395996570587158 0 0 0
4063 0.0003775153891183436 6.396376609802246 0 0 0
4064 0.0003772392519749701 6.396759510040283 0 0 0
4065 0.00037697015795856714 6.397149085998535 0 0 0
4066 0.0003767089219763875 6.397541046142578 0 0 0
4067 0.0003764498687814921 6.39792537689209 0 0 0
4068 0.0003761887492146343 6.398311614990234 0 0 0
4069 0.0003759187238756567 6.398712158203125 0 0 0
4070 0.0003756843216251582 6.39910888671875 0 0 0
4071 0.00037543309736065567 6.3994903564453125 0 0 0
4072 0.00037517090095207095 6.39985990524292 0 0 0
4073 0.0003749366442207247 6.400234222412109 0 0 0
4074 0.0003746745060198009 6.400628089904785 0 0 0
4075 0.0003743964189197868 6.401026248931885 0 0 0
4076 0.0003741153923328966 6.401413440704346 0 0 0
4077 0.0003738850064110011 6.401816368103027 0 0 0
4078 0.0003736268845386803 6.402204990386963 0 0 0
4079 0.00037337065441533923 6.4025702476501465 0 0 0
4080 0.0003730915777850896 6.402953147888184 0 0 0
4081 0.00037284530117176473 6.403335094451904 0 0 0
4082 0.00037259404780343175 6.403718948364258 0 0 0
4083 0.0003723597910720855 6.404122352600098 0 0 0
4084 0.00037209270521998405 6.404508590698242 0 0 0
4085 0.00037183755193836987 6.404888153076172 0 0 0
4086 0.00037158234044909477 6.4052734375 0 0 0
4087 0.0003713082696776837 6.405663013458252 0 0 0
4088 0.00037106600939296186 6.406047821044922 0 0 0
4089 0.00037082374910824 6.406434535980225 0 0 0
4090 0.00037056655855849385 6.406826019287109 0 0 0
4091 0.00037031923420727253 6.407216548919678 0 0 0
4092 0.0003700422530528158 6.407595634460449 0 0 0
4093 0.0003697820648085326 6.407982349395752 0 0 0
4094 0.00036954862298443913 6.408365249633789 0 0 0
4095 0.0003693083126563579 6.408750534057617 0 0 0
4096 0.0003690818848554045 6.409142017364502 0 0 0
4097 0.00036882172571495175 6.409530162811279 0 0 0
4098 0.0003685566480271518 6.409918785095215 0 0 0
4099 0.00036831930628977716 6.410311698913574 0 0 0
4100 0.0003680641239043325 6.410696029663086 9982 1 17
4101 0.0003678227658383548 6.411073684692383 0 0 0
4102 0.00036755765904672444 6.411449432373047 0 0 0
4103 0.0003672985185403377 6.411840438842773 0 0 0
4104 0.00036704831290990114 6.412226676940918 0 0 0
4105 0.00036682095378637314 6.412607192993164 0 0 0
4106 0.0003665647527668625 6.413007736206055 0 0 0
4107 0.0003663293900899589 6.413400650024414 0 0 0
4108 0.00036606824141927063 6.413768768310547 0 0 0
4109 0.0003657991474028677 6.414155960083008 0 0 0
4110 0.0003655558102764189 6.414541721343994 0 0 0
4111 0.00036529666977003217 6.414931297302246 0 0 0
4112 0.0003650593862403184 6.4153242111206055 0 0 0
4113 0.00036481404094956815 6.415705680847168 0 0 0
4114 0.00036457073292694986 6.416092395782471 0 0 0
4115 0.0003643353993538767 6.416483402252197 0 0 0
4116 0.0003640702925622463 6.416864395141602 0 0 0
4117 0.00036381513928063214 6.4172515869140625 0 0 0
4118 0.00036358475335873663 6.417633533477783 0 0 0
4119 0.0003633424930740148 6.418008804321289 0 0 0
4120 0.00036310218274593353 6.418400764465332 0 0 0
4121 0.0003628578851930797 6.418783187866211 0 0 0
4122 0.0003625917015597224 6.4191694259643555 0 0 0
4123 0.0003623355005402118 6.419563293457031 0 0 0
4124 0.00036209027166478336 6.419946670532227 0 0 0
4125 0.00036185490898787975 6.420331954956055 0 0 0
4126 0.000361593731213361 6.420717239379883 0 0 0
4127 0.00036136331618763506 6.421103477478027 0 0 0
4128 0.00036110126529820263 6.421494483947754 0 0 0
4129 0.0003608758270274848 6.421871185302734 0 0 0
4130 0.00036060865386389196 6.422251224517822 0 0 0
4131 0.0003603633667808026 6.422638893127441 0 0 0
4132 0.0003601359494496137 6.423020839691162 0 0 0
4133 0.0003598787297960371 6.423408508300781 0 0 0
4134 0.00035964339622296393 6.423803329467773 0 0 0
4135 0.00035942302201874554 6.424193382263184 0 0 0
4136 0.00035918064531870186 6.4245710372924805 0 0 0
4137 0.00035892846062779427 6.424961566925049 0 0 0
4138 0.0003586892271414399 6.425331115722656 0 0 0
4139 0.00035842304350808263 6.425704002380371 0 0 0
4140 0.0003581727505661547 6.426098823547363 0 0 0
4141 0.0003579503681976348 6.42648983001709 0 0 0
4142 0.0003576992021407932 6.426874160766602 0 0 0
4143 0.0003574489091988653 6.427268981933594 0 0 0
4144 0.00035723045584745705 6.427657127380371 0 0 0
4145 0.00035696441773325205 6.428035736083984 0 0 0
4146 0.0003567121457308531 6.428412914276123 0 0 0
4147 0.0003564877843018621 6.428792476654053 0 0 0
4148 0.0003562445053830743 6.429177284240723 0 0 0
4149 0.0003560101322364062 6.429561614990234 0 0 0
4150 0.00035576880327425897 6.429955959320068 0 0 0
4151 0.0003555403964128345 6.430349349975586 0 0 0
4152 0.00035528221633285284 6.430727005004883 0 0 0
4153 0.0003550448454916477 6.431107997894287 0 0 0
4154 0.00035480252699926496 6.431504726409912 0 0 0
4155 0.0003545562212821096 6.431883335113525 0 0 0
4156 0.0003542951599229127 6.432252883911133 0 0 0
4157 0.0003540648322086781 6.432640075683594 0 0 0
4158 0.000353832496330142 6.433026313781738 0 0 0
4159 0.00035358918830752373 6.433401107788086 0 0 0
4160 0.00035334291169419885 6.433784008026123 0 0 0
4161 0.0003530976246111095 6.434173107147217 0 0 0
4162 0.00035286921774968505 6.434563636779785 0 0 0
4163 0.00035262986784800887 6.434954643249512 0 0 0
4164 0.00035240649594925344 6.435338497161865 0 0 0
4165 0.0003521641483530402 6.43571662902832 0 0 0
4166 0.0003519317542668432 6.436090469360352 0 0 0
4167 0.00035169647890143096 6.436467170715332 0 0 0
4168 0.00035145116271451116 6.436855316162109 0 0 0
4169 0.0003512187977321446 6.437238693237305 0 0 0
4170 0.00035097345244139433 6.437614440917969 0 0 0
4171 0.00035072819446213543 6.4380035400390625 0 0 0
4172 0.0003505087806843221 6.438392639160156 0 0 0
4173 0.00035029923310503364 6.438775062561035 0 0 0
4174 0.00035003115772269666 6.43916130065918 0 0 0
4175 0.00034979477641172707 6.43955659866333 0 0 0
4176 0.000349560403265059 6.439939498901367 0 0 0
4177 0.00034932803828269243 6.440311431884766 0 0 0
4178 0.000349081790773198 6.440701961517334 0 0 0
4179 0.0003488534421194345 6.4410905838012695 0 0 0
4180 0.00034861607127822936 6.441465854644775 0 0 0
4181 0.00034839462023228407 6.441838264465332 0 0 0
4182 0.00034813350066542625 6.442226409912109 0 0 0
4183 0.00034789813798852265 6.442621231079102 0 0 0
4184 0.00034766472526825964 6.443005561828613 0 0 0
4185 0.00034743634751066566 6.443387031555176 0 0 0
4186 0.00034718020469881594 6.443770408630371 0 0 0
4187 0.0003469666698947549 6.444153308868408 0 0 0
4188 0.000346743268892169 6.4445343017578125 0 0 0
4189 0.00034650799352675676 6.444918632507324 0 0 0
4190 0.00034626966225914657 6.445304870605469 0 0 0
4191 0.0003460392472334206 6.445680618286133 0 0 0
4192 0.00034581677755340934 6.446052074432373 0 0 0
4193 0.00034556753234937787 6.446440696716309 0 0 0
4194 0.000345343112712726 6.446819305419922 0 0 0
4195 0.000345114734955132 6.447208404541016 0 0 0
4196 0.00034484558273106813 6.447593688964844 0 0 0
4197 0.00034461519680917263 6.447971343994141 0 0 0
4198 0.00034439380397088826 6.448345184326172 0 0 0
4199 0.00034417034476064146 6.448732376098633 0 0 0
4200 0.00034394400427117944 6.449114799499512 9980 2 18
4201 0.0003436987171880901 6.449502944946289 0 0 0
4202 0.0003434613172430545 6.449884414672852 0 0 0
4203 0.000343251769663766 6.450270652770996 0 0 0
4204 0.00034300656989216805 6.450666427612305 0 0 0
4205 0.0003427672781981528 6.451034069061279 0 0 0
4206 0.00034252196201123297 6.451409339904785 0 0 0
4207 0.00034229952143505216 6.451809883117676 0 0 0
4208 0.0003420681750867516 6.452188968658447 0 0 0
4209 0.000341832812409848 6.452554702758789 0 0 0
4210 0.00034161924850195646 6.452950477600098 0 0 0
4211 0.0003413730883039534 6.453334808349609 0 0 0
4212 0.00034115355811081827 6.453709602355957 0 0 0
4213 0.00034092218265868723 6.454089164733887 0 0 0
4214 0.00034068484092131257 6.454476833343506 0 0 0
4215 0.0003404455492272973 6.454861640930176 0 0 0
4216 0.00034023006446659565 6.4552388191223145 0 0 0
4217 0.00034000060986727476 6.45562219619751 0 0 0
4218 0.00033977325074374676 6.455996513366699 0 0 0
4219 0.0003395359090063721 6.456360816955566 0 0 0
4220 0.0003393055230844766 6.456753730773926 0 0 0
4221 0.000339107820764184 6.4571428298950195 0 0 0
4222 0.0003388785116840154 6.457515239715576 0 0 0
4223 0.00033863424323499203 6.457911491394043 0 0 0
4224 0.0003384068259038031 6.458292007446289 0 0 0
4225 0.00033816846553236246 6.458660125732422 0 0 0
4226 0.00033794905175454915 6.459052085876465 0 0 0
4227 0.0003377355169504881 6.459441184997559 0 0 0
4228 0.00033752695890143514 6.459830284118652 0 0 0
4229 0.00033728958806023 6.460209369659424 0 0 0
4230 0.00033705230453051627 6.4605913162231445 0 0 0
4231 0.00033684083609841764 6.460972785949707 0 0 0
4232 0.00033661836641840637 6.461328506469727 0 0 0
4233 0.00033636612351983786 6.461705207824707 0 0 0
4234 0.0003361516573932022 6.462093353271484 0 0 0
4235 0.00033591926330700517 6.462477207183838 0 0 0
4236 0.0003357006935402751 6.462860107421875 0 0 0
4237 0.00033544946927577257 6.463249206542969 0 0 0
4238 0.00033522810554131866 6.463626861572266 0 0 0
4239 0.0003349848266225308 6.463993549346924 0 0 0
4240 0.00033477929537184536 6.464380264282227 0 0 0
4241 0.0003345389850437641 6.464759826660156 0 0 0
4242 0.00033432646887376904 6.465141773223877 0 0 0
4243 0.00033408126910217106 6.465522766113281 0 0 0
4244 0.00033385975984856486 6.46589469909668 0 0 0
4245 0.0003336482332088053 6.466270446777344 0 0 0
4246 0.00033341883681714535 6.466653823852539 0 0 0
4247 0.00033319639624096453 6.467042922973633 0 0 0
4248 0.0003329739847686142 6.467427730560303 0 0 0
4249 0.0003327465965412557 6.46780252456665 0 0 0
4250 0.00033254301524721086 6.468179702758789 0 0 0
4251 0.00033233046997338533 6.468561172485352 0 0 0
4252 0.00033208218519575894 6.468939781188965 0 0 0
4253 0.00033186376094818115 6.469335079193115 0 0 0
4254 0.0003316363145131618 6.469717502593994 0 0 0
4255 0.00033141981111839414 6.470097541809082 0 0 0
4256 0.0003312083426862955 6.470487594604492 0 0 0
4257 0.00033098788117058575 6.470865249633789 0 0 0
4258 0.0003307744045741856 6.4712300300598145 0 0 0
4259 0.0003305201535113156 6.471607208251953 0 0 0
4260 0.0003302977420389652 6.471988201141357 0 0 0
4261 0.0003300742828287184 6.472362518310547 0 0 0
4262 0.000329844857333228 6.472736835479736 0 0 0
4263 0.00032963629928417504 6.473130226135254 0 0 0
4264 0.00032942378311417997 6.473522186279297 0 0 0
4265 0.0003291934262961149 6.473889350891113 0 0 0
4266 0.0003289590822532773 6.474277496337891 0 0 0
4267 0.0003287366416770965 6.474665641784668 0 0 0
4268 0.0003285181592218578 6.475030899047852 0 0 0
4269 0.0003283086116425693 6.475406646728516 0 0 0
4270 0.00032809312688186765 6.4757890701293945 0 0 0
4271 0.00032786576775833964 6.476164817810059 0 0 0
4272 0.00032764431671239436 6.476554870605469 0 0 0
4273 0.000327420886605978 6.476943016052246 0 0 0
4274 0.00032720935996621847 6.477303504943848 0 0 0
4275 0.0003269868902862072 6.477678298950195 0 0 0
4276 0.00032678930438123643 6.478062629699707 0 0 0
4277 0.0003265509440097958 6.478440284729004 0 0 0
4278 0.00032633740920573473 6.47881555557251 0 0 0
4279 0.0003261130186729133 6.47920036315918 0 0 0
4280 0.0003258806245867163 6.479584693908691 0 0 0
4281 0.00032566016307100654 6.4799604415893555 0 0 0
4282 0.00032545163412578404 6.480339050292969 0 0 0
4283 0.0003252242167945951 6.480721473693848 0 0 0
4284 0.00032501667737960815 6.481110572814941 0 0 0
4285 0.00032480814843438566 6.481482982635498 0 0 0
4286 0.0003246075939387083 6.481866359710693 0 0 0
4287 0.00032440797076560557 6.482257843017578 0 0 0
4288 0.0003241865197196603 6.482630729675293 0 0 0
4289 0.0003239432699047029 6.482995986938477 0 0 0
4290 0.0003237287746742368 6.483377456665039 0 0 0
4291 0.0003234904434066266 6.4837646484375 0 0 0
4292 0.00032330970861949027 6.484127998352051 0 0 0
4293 0.00032310414826497436 6.484498500823975 0 0 0
4294 0.0003228887217119336 6.4849019050598145 0 0 0
4295 0.00032267518690787256 6.485279083251953 0 0 0
